x,y
533,2
534,2
535,2
536,2
537,2
538,2
539,3
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,2
549,3
550,2
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,0
563,1
564,1
565,2
566,2
567,1
568,2
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,0
577,0
578,1
579,0
580,0
581,0
582,0
583,0
584,1
585,0
586,0
587,0
588,0
589,1
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,1
604,0
605,1
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,1
615,0
616,1
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,2
652,2
653,3
654,1
655,1
656,2
657,2
658,3
659,2
660,2
661,2
662,2
663,2
664,3
665,2
666,2
667,2
668,2
669,2
670,2
671,2
672,3
673,2
674,2
675,2
676,2
677,2
678,3
679,2
680,1
681,3
682,3
683,3
684,3
685,3
686,2
687,3
688,3
689,2
690,2
691,3
692,3
693,3
694,3
695,3
696,2
697,3
698,3
699,3
700,3
701,2
702,3
703,3
704,2
705,3
706,2
707,3
708,3
709,3
710,4
711,3
712,3
713,3
714,3
715,3
716,3
717,2
718,3
719,2
720,3
721,2
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,2
731,3
732,3
733,3
734,3
735,3
736,3
737,3
738,3
739,3
740,3
741,3
742,3
743,3
744,3
745,3
746,3
747,3
748,3
749,3
750,3
751,3
752,2
753,3
754,3
755,3
756,3
757,3
758,3
759,3
760,3
761,3
762,3
763,3
764,2
765,2
766,3
767,3
768,4
769,3
770,2
771,3
772,3
773,3
774,3
775,3
776,3
777,3
778,3
779,3
780,3
781,3
782,3
783,4
784,3
785,4
786,3
787,3
788,3
789,3
790,2
791,3
792,3
793,3
794,3
795,3
796,4
797,3
798,2
799,4
800,3
801,3
802,3
803,3
804,3
805,3
806,3
807,3
808,3
809,3
810,3
811,3
812,3
813,3
814,3
815,4
816,3
817,3
818,3
819,4
820,2
821,2
822,2
823,2
824,2
825,2
826,1
827,1
828,2
829,2
830,3
831,2
832,2
833,2
834,2
835,2
836,2
837,2
838,2
839,2
840,2
841,2
842,2
843,2
844,2
845,2
846,2
847,2
848,2
849,2
850,2
851,1
852,1
853,1
854,1
855,1
856,1
857,2
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,1
875,2
876,0
877,0
878,0
879,0
880,0
881,1
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,1
903,1
904,0
905,0
906,1
907,0
908,0
909,0
910,0
911,0
912,0
913,1
914,0
915,1
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,1
926,2
927,1
928,1
929,1
930,0
931,1
932,1
933,2
934,1
935,1
936,1
937,0
938,0
939,1
940,0
941,1
942,2
943,1
944,2
945,2
946,1
947,1
948,1
949,1
950,1
951,2
952,2
953,2
954,2
955,2
956,3
957,2
958,2
959,2
960,2
961,2
962,2
963,2
964,2
965,2
966,2
967,3
968,2
969,2
970,2
971,2
972,2
973,1
974,1
975,2
976,2
977,3
978,1
979,2
980,2
981,3
982,3
983,3
984,3
985,4
986,3
987,3
988,2
989,3
990,3
991,3
992,2
993,3
994,3
995,3
996,3
997,3
998,3
999,3
1000,2
1001,3
1002,3
1003,3
1004,3
1005,3
1006,2
1007,3
1008,3
1009,3
1010,3
1011,3
1012,3
1013,3
1014,3
1015,4
1016,3
1017,3
1018,3
1019,2
1020,3
1021,4
1022,4
1023,3
1024,3
1025,3
1026,3
1027,3
1028,3
1029,3
1030,3
1031,3
1032,4
1033,3
1034,3
1035,3
1036,3
1037,3
1038,3
1039,3
1040,3
1041,3
1042,3
1043,3
1044,3
1045,3
1046,3
1047,3
1048,3
1049,3
1050,5
1051,3
1052,3
1053,4
1054,3
1055,3
1056,4
1057,3
1058,3
1059,2
1060,3
1061,4
1062,3
1063,3
1064,4
1065,3
1066,3
1067,3
1068,4
1069,3
1070,3
1071,2
1072,3
1073,3
1074,3
1075,3
1076,3
1077,3
1078,3
1079,3
1080,3
1081,3
1082,3
1083,3
1084,2
1085,3
1086,2
1087,2
1088,2
1089,3
1090,3
1091,3
1092,4
1093,2
1094,3
1095,3
1096,4
1097,3
1098,3
1099,3
1100,3
1101,3
1102,3
1103,3
1104,3
1105,3
1106,3
1107,4
1108,3
1109,3
1110,3
1111,3
1112,3
1113,3
1114,3
1115,3
1116,3
1117,3
1118,3
1119,3
1120,2
1121,2
1122,2
1123,2
1124,2
1125,2
1126,2
1127,2
1128,2
1129,2
1130,2
1131,2
1132,2
1133,2
1134,1
1135,2
1136,2
1137,2
1138,2
1139,2
1140,1
1141,2
1142,2
1143,2
1144,2
1145,2
1146,2
1147,2
1148,2
1149,2
1150,1
1151,0
1152,2
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,0
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2
1168,0
1169,1
1170,1
1171,0
1172,1
1173,1
1174,1
1175,1
1176,0
1177,1
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,1
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
