x,y
721,2
722,2
723,2
724,2
725,2
726,2
727,1
728,1
729,3
730,3
731,1
732,1
733,0
734,0
735,1
736,1
737,1
738,1
739,0
740,0
741,0
742,0
743,0
744,1
745,0
746,0
747,1
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,0
774,1
775,0
776,2
777,2
778,2
779,2
780,1
781,2
782,2
783,2
784,2
785,2
786,2
787,1
788,2
789,2
790,3
791,3
792,3
793,2
794,3
795,3
796,2
797,3
798,3
799,1
800,3
801,5
802,2
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,4
812,4
813,4
814,4
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,4
824,5
825,4
826,5
827,5
828,3
829,5
830,6
831,6
832,6
833,5
834,4
835,4
836,6
837,7
838,6
839,6
840,6
841,6
842,5
843,6
844,6
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,7
853,6
854,7
855,8
856,8
857,7
858,7
859,7
860,9
861,7
862,7
863,7
864,7
865,7
866,7
867,7
868,7
869,7
870,7
871,7
872,7
873,7
874,7
875,7
876,7
877,7
878,7
879,7
880,7
881,7
882,7
883,8
884,7
885,7
886,7
887,7
888,7
889,7
890,7
891,7
892,7
893,5
894,7
895,7
896,7
897,7
898,9
899,7
900,8
901,7
902,8
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,6
913,7
914,7
915,7
916,7
917,5
918,7
919,9
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,5
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,8
947,7
948,7
949,6
950,6
951,6
952,6
953,6
954,6
955,4
956,6
957,6
958,5
959,4
960,4
961,7
962,4
963,6
964,6
965,6
966,6
967,8
968,6
969,6
970,6
971,5
972,5
973,3
974,5
975,3
976,4
977,5
978,5
979,4
980,7
981,3
982,5
983,5
984,5
985,5
986,4
987,4
988,3
989,4
990,4
991,4
992,2
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,3
1001,3
1002,3
1003,3
1004,3
1005,5
1006,3
1007,3
1008,1
1009,3
1010,3
1011,5
1012,5
1013,3
1014,4
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,4
1022,3
1023,1
1024,2
1025,4
1026,0
1027,3
1028,1
1029,0
1030,0
1031,0
1032,2
1033,1
1034,1
1035,1
1036,1
1037,1
1038,2
1039,0
1040,2
1041,1
1042,2
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,1
1058,0
1059,2
1060,1
1061,0
1062,1
1063,3
1064,1
1065,1
1066,1
1067,0
1068,1
1069,0
1070,3
1071,1
1072,1
1073,1
1074,1
1075,2
1076,2
1077,2
1078,2
1079,2
1080,1
1081,3
1082,2
1083,2
1084,2
1085,2
1086,2
1087,3
1088,2
1089,3
1090,3
1091,3
1092,3
1093,3
1094,4
1095,3
1096,3
1097,3
1098,3
1099,3
1100,3
1101,6
1102,3
1103,3
1104,4
1105,4
1106,4
1107,4
1108,4
1109,6
1110,4
1111,4
1112,4
1113,4
1114,4
1115,5
1116,5
1117,5
1118,5
1119,5
1120,5
1121,5
1122,5
1123,5
1124,6
1125,5
1126,5
1127,5
1128,5
1129,5
1130,5
1131,6
1132,6
1133,6
1134,8
1135,8
1136,6
1137,6
1138,6
1139,6
1140,6
1141,8
1142,6
1143,6
1144,6
1145,6
1146,7
1147,6
1148,6
1149,6
1150,4
1151,4
1152,7
1153,7
1154,6
1155,7
1156,5
1157,7
1158,8
1159,6
1160,7
1161,7
1162,6
1163,7
1164,7
1165,7
1166,7
1167,7
1168,7
1169,7
1170,8
1171,7
1172,8
1173,7
1174,7
1175,5
1176,7
1177,7
1178,7
1179,7
1180,7
1181,7
1182,7
1183,7
1184,6
1185,7
1186,7
1187,7
1188,7
1189,5
1190,7
1191,7
1192,7
1193,7
1194,7
1195,9
1196,7
1197,7
1198,7
1199,7
1200,6
